symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2026-08-03 12:54:00+00:00,751.29,751.35,751.29,751.29,1112.0,29.0,751.323921
SPY,2026-08-03 12:55:00+00:00,751.29,751.29,751.24,751.24,3351.0,52.0,751.249096
SPY,2026-08-03 12:56:00+00:00,751.27,751.31,751.24,751.28,3430.0,70.0,751.291
SPY,2026-08-03 12:57:00+00:00,751.21,751.26,751.2,751.2,1206.0,39.0,751.231427
SPY,2026-08-03 12:58:00+00:00,751.15,751.2,751.11,751.2,785.0,40.0,751.158612
SPY,2026-08-03 12:59:00+00:00,751.14,751.15,751.11,751.15,849.0,30.0,751.127752
SPY,2026-08-03 13:00:00+00:00,751.14,751.26,751.1,751.1,3174.0,61.0,751.183658
SPY,2026-08-03 13:01:00+00:00,751.15,751.21,751.07,751.16,2864.0,64.0,751.149094
SPY,2026-08-03 13:02:00+00:00,751.17,751.17,751.01,751.03,17062.0,117.0,751.132434
SPY,2026-08-03 13:03:00+00:00,751.02,751.14,751.02,751.12,2444.0,70.0,751.072402
SPY,2026-08-03 13:04:00+00:00,751.09,751.13,751.07,751.13,1174.0,52.0,751.092469
SPY,2026-08-03 13:05:00+00:00,751.2,751.29,751.19,751.28,3372.0,51.0,751.238517
SPY,2026-08-03 13:06:00+00:00,751.28,751.28,751.17,751.17,1384.0,62.0,751.223813
SPY,2026-08-03 13:07:00+00:00,751.19,751.25,751.17,751.17,1270.0,57.0,751.188545
SPY,2026-08-03 13:08:00+00:00,751.17,751.18,751.05,751.05,669.0,41.0,751.141063
SPY,2026-08-03 13:09:00+00:00,751.07,751.12,751.07,751.08,1719.0,36.0,751.10157
SPY,2026-08-03 13:10:00+00:00,751.1,751.22,751.08,751.22,969.0,35.0,751.114913
SPY,2026-08-03 13:11:00+00:00,751.16,751.16,751.08,751.09,734.0,40.0,751.106045
SPY,2026-08-03 13:12:00+00:00,751.1,751.17,751.1,751.1,1682.0,41.0,751.110704
SPY,2026-08-03 13:13:00+00:00,751.14,751.14,751.05,751.0501,1314.0,73.0,751.073517
SPY,2026-08-03 13:14:00+00:00,751.089,751.089,750.97,751.07,2262.0,101.0,751.032027
SPY,2026-08-03 13:15:00+00:00,751.09,751.19,751.09,751.19,3769.0,70.0,751.158559
SPY,2026-08-03 13:16:00+00:00,751.18,751.2,751.16,751.2,2642.0,87.0,751.187898
SPY,2026-08-03 13:17:00+00:00,751.27,751.33,751.205,751.205,26806.0,283.0,751.2739
SPY,2026-08-03 13:18:00+00:00,751.25,751.37,751.25,751.37,1539.0,136.0,751.331208
SPY,2026-08-03 13:19:00+00:00,751.36,751.36,751.25,751.35,10926.0,150.0,751.309795
SPY,2026-08-03 13:20:00+00:00,751.34,751.36,751.2832,751.32,5034.0,128.0,751.308708
SPY,2026-08-03 13:21:00+00:00,751.3,751.34,751.2977,751.2977,3947.0,95.0,751.313486
SPY,2026-08-03 13:22:00+00:00,751.3,751.33,751.25,751.25,2651.0,84.0,751.280461
SPY,2026-08-03 13:23:00+00:00,751.28,751.29,751.1,751.12,3090.0,76.0,751.240738
SPY,2026-08-03 13:24:00+00:00,751.14,751.25,751.1,751.25,10947.0,125.0,751.133365
SPY,2026-08-03 13:25:00+00:00,751.16,751.16,750.64,750.66,32571.0,401.0,750.884595
SPY,2026-08-03 13:26:00+00:00,750.69,750.69,750.49,750.53,26964.0,274.0,750.533165
SPY,2026-08-03 13:27:00+00:00,750.51,750.57,750.25,750.38,84262.0,673.0,750.368028
SPY,2026-08-03 13:28:00+00:00,750.38,750.64,750.0,750.09,77160.0,812.0,750.216848
SPY,2026-08-03 13:29:00+00:00,750.1,750.15,749.33,749.39,62480.0,742.0,749.683715
SPY,2026-08-03 13:30:00+00:00,749.44,750.3,748.8,749.75,658397.0,19288.0,749.616235
SPY,2026-08-03 13:31:00+00:00,749.75,749.99,749.59,749.95,213388.0,4043.0,749.752185
SPY,2026-08-03 13:32:00+00:00,749.95,750.41,749.69,750.23,149526.0,4189.0,750.089124
SPY,2026-08-03 13:33:00+00:00,750.23,750.77,750.06,750.72,207038.0,5159.0,750.482032
SPY,2026-08-03 13:34:00+00:00,750.7,751.32,750.61,750.74,286687.0,4221.0,751.019612
SPY,2026-08-03 13:35:00+00:00,750.76,751.47,750.74,751.25,310646.0,4647.0,751.179587
SPY,2026-08-03 13:36:00+00:00,751.245,751.75,751.245,751.7,229480.0,4949.0,751.472403
SPY,2026-08-03 13:37:00+00:00,751.72,751.94,751.47,751.57,306839.0,4819.0,751.750262
SPY,2026-08-03 13:38:00+00:00,751.57,751.63,751.29,751.575,160913.0,3962.0,751.454753
SPY,2026-08-03 13:39:00+00:00,751.575,751.86,751.485,751.72,174416.0,4342.0,751.692268
SPY,2026-08-03 13:40:00+00:00,751.7,751.83,751.09,751.58,249099.0,4824.0,751.436014
SPY,2026-08-03 13:41:00+00:00,751.57,751.73,751.195,751.54,122330.0,3643.0,751.486296
SPY,2026-08-03 13:42:00+00:00,751.53,751.64,751.06,751.105,120020.0,2532.0,751.259522
SPY,2026-08-03 13:43:00+00:00,751.08,751.31,750.97,751.11,124079.0,3027.0,751.121317
SPY,2026-08-03 13:44:00+00:00,751.125,751.6,751.12,751.58,165264.0,2651.0,751.358156
SPY,2026-08-03 13:45:00+00:00,751.59,751.93,751.51,751.61,154208.0,3555.0,751.674073
SPY,2026-08-03 13:46:00+00:00,751.62,751.75,751.37,751.415,130381.0,3341.0,751.606252
SPY,2026-08-03 13:47:00+00:00,751.44,752.04,751.44,752.03,147968.0,4034.0,751.782824
SPY,2026-08-03 13:48:00+00:00,752.03,752.33,751.66,751.8499,330082.0,6518.0,752.014822
SPY,2026-08-03 13:49:00+00:00,751.83,752.17,751.7501,751.91,227278.0,4227.0,751.995071
SPY,2026-08-03 13:50:00+00:00,751.92,752.14,751.6,751.89,139572.0,3861.0,751.900807
SPY,2026-08-03 13:51:00+00:00,751.89,752.5,751.84,752.495,201079.0,3998.0,752.242547
SPY,2026-08-03 13:52:00+00:00,752.495,752.57,752.29,752.56,199029.0,3951.0,752.472534
SPY,2026-08-03 13:53:00+00:00,752.56,752.91,752.54,752.8919,311345.0,4834.0,752.674842
SPY,2026-08-03 13:54:00+00:00,752.89,752.95,752.61,752.76,201136.0,5000.0,752.760306
SPY,2026-08-03 13:55:00+00:00,752.765,753.14,752.6501,753.075,175513.0,4697.0,752.960871
SPY,2026-08-03 13:56:00+00:00,753.08,753.16,752.93,753.04,168996.0,4639.0,753.047231
SPY,2026-08-03 13:57:00+00:00,753.06,753.3,752.97,753.265,176662.0,4406.0,753.175052
SPY,2026-08-03 13:58:00+00:00,753.26,753.49,753.04,753.42,189064.0,4155.0,753.271041
SPY,2026-08-03 13:59:00+00:00,753.42,753.6387,753.245,753.62,155793.0,2977.0,753.407007
SPY,2026-08-03 14:00:00+00:00,753.6,753.63,753.19,753.395,173011.0,3323.0,753.378963
SPY,2026-08-03 14:01:00+00:00,753.39,753.46,753.28,753.375,110689.0,2279.0,753.363251
SPY,2026-08-03 14:02:00+00:00,753.385,753.765,753.38,753.76,115258.0,2333.0,753.565877
SPY,2026-08-03 14:03:00+00:00,753.75,753.95,753.56,753.6,138373.0,2821.0,753.758678
SPY,2026-08-03 14:04:00+00:00,753.58,753.61,753.0,753.41,151022.0,2680.0,753.297931
SPY,2026-08-03 14:05:00+00:00,753.41,753.53,753.25,753.485,125874.0,2766.0,753.382086
SPY,2026-08-03 14:06:00+00:00,753.5,753.63,753.43,753.53,119177.0,2599.0,753.535436
SPY,2026-08-03 14:07:00+00:00,753.53,753.6,753.285,753.29,91909.0,2153.0,753.469676
SPY,2026-08-03 14:08:00+00:00,753.29,753.62,753.17,753.47,126246.0,2566.0,753.478932
SPY,2026-08-03 14:09:00+00:00,753.5,753.64,753.47,753.58,106639.0,2367.0,753.576551
SPY,2026-08-03 14:10:00+00:00,753.5701,753.93,753.55,753.835,125946.0,2490.0,753.789589
SPY,2026-08-03 14:11:00+00:00,753.84,753.95,753.7,753.885,140949.0,2832.0,753.860224
SPY,2026-08-03 14:12:00+00:00,753.91,754.05,753.8,753.93,183955.0,3345.0,753.933105
SPY,2026-08-03 14:13:00+00:00,753.925,753.93,753.71,753.76,184764.0,2946.0,753.830149
SPY,2026-08-03 14:14:00+00:00,753.76,753.92,753.57,753.9,121914.0,2831.0,753.770004
SPY,2026-08-03 14:15:00+00:00,753.89,754.03,753.83,754.015,116207.0,2720.0,753.960937
SPY,2026-08-03 14:16:00+00:00,754.03,754.38,754.03,754.31,193257.0,3623.0,754.219438
SPY,2026-08-03 14:17:00+00:00,754.32,754.4299,754.221,754.38,122722.0,2506.0,754.320634
SPY,2026-08-03 14:18:00+00:00,754.38,754.54,754.345,754.45,124976.0,2957.0,754.428538
SPY,2026-08-03 14:19:00+00:00,754.45,754.45,754.17,754.1827,150675.0,2887.0,754.34683
SPY,2026-08-03 14:20:00+00:00,754.19,754.39,754.16,754.33,135101.0,2966.0,754.308907
SPY,2026-08-03 14:21:00+00:00,754.345,754.5,754.31,754.48,171043.0,3226.0,754.388369
SPY,2026-08-03 14:22:00+00:00,754.49,754.53,754.37,754.47,182869.0,3306.0,754.459395
SPY,2026-08-03 14:23:00+00:00,754.47,754.66,754.45,754.64,214879.0,3520.0,754.562195
SPY,2026-08-03 14:24:00+00:00,754.65,754.78,754.58,754.6199,153432.0,2807.0,754.646241
SPY,2026-08-03 14:25:00+00:00,754.62,754.77,754.545,754.5801,174390.0,2993.0,754.634303
SPY,2026-08-03 14:26:00+00:00,754.585,754.6,754.42,754.6,238474.0,3235.0,754.522958
SPY,2026-08-03 14:27:00+00:00,754.6,754.64,754.362,754.49,315403.0,2255.0,754.510372
SPY,2026-08-03 14:28:00+00:00,754.5,754.61,754.41,754.48,101549.0,2107.0,754.524524
SPY,2026-08-03 14:29:00+00:00,754.48,754.58,754.4525,754.5,89958.0,1944.0,754.534785
SPY,2026-08-03 14:30:00+00:00,754.5,754.56,754.3925,754.46,126578.0,2586.0,754.472378
SPY,2026-08-03 14:31:00+00:00,754.46,754.64,754.41,754.45,248473.0,2586.0,754.508941
SPY,2026-08-03 14:32:00+00:00,754.45,754.55,754.365,754.42,150066.0,2791.0,754.453209
SPY,2026-08-03 14:33:00+00:00,754.43,754.53,754.31,754.3905,97773.0,2014.0,754.417874
SPY,2026-08-03 14:34:00+00:00,754.41,754.53,754.31,754.51,236097.0,1830.0,754.44387
SPY,2026-08-03 14:35:00+00:00,754.52,754.56,754.4301,754.53,109831.0,2367.0,754.514659
SPY,2026-08-03 14:36:00+00:00,754.53,754.73,754.48,754.6984,92873.0,2157.0,754.586572
SPY,2026-08-03 14:37:00+00:00,754.7,754.7899,754.66,754.72,153694.0,2765.0,754.7234
SPY,2026-08-03 14:38:00+00:00,754.72,754.77,754.67,754.715,124230.0,2412.0,754.717161
SPY,2026-08-03 14:39:00+00:00,754.715,754.935,754.7,754.795,143972.0,2395.0,754.843576
SPY,2026-08-03 14:40:00+00:00,754.79,755.07,754.75,755.06,264377.0,2783.0,754.948553
SPY,2026-08-03 14:41:00+00:00,755.06,755.165,754.91,754.965,189224.0,2946.0,755.023407
SPY,2026-08-03 14:42:00+00:00,754.95,755.0,754.8,754.9599,119246.0,2168.0,754.916437
SPY,2026-08-03 14:43:00+00:00,754.97,754.985,754.8,754.985,84270.0,2237.0,754.891645
SPY,2026-08-03 14:44:00+00:00,754.99,755.0109,754.85,754.9,73848.0,2053.0,754.915363
SPY,2026-08-03 14:45:00+00:00,754.91,754.93,754.705,754.72,106264.0,2317.0,754.828885
SPY,2026-08-03 14:46:00+00:00,754.715,754.95,754.715,754.87,162412.0,2977.0,754.820593
SPY,2026-08-03 14:47:00+00:00,754.87,754.93,754.75,754.87,88766.0,2133.0,754.842769
SPY,2026-08-03 14:48:00+00:00,754.87,754.96,754.8,754.84,99844.0,2347.0,754.892746
SPY,2026-08-03 14:49:00+00:00,754.84,754.926,754.8,754.87,91127.0,2365.0,754.873635
SPY,2026-08-03 14:50:00+00:00,754.87,754.97,754.815,754.96,205656.0,2300.0,754.91346
SPY,2026-08-03 14:51:00+00:00,754.96,755.12,754.935,755.0777,138039.0,3045.0,755.006914
SPY,2026-08-03 14:52:00+00:00,755.08,755.095,754.915,754.97,98288.0,2612.0,754.987825
SPY,2026-08-03 14:53:00+00:00,754.975,755.08,754.91,755.07,142877.0,2975.0,754.970096
SPY,2026-08-03 14:54:00+00:00,755.07,755.14,754.9,754.92,131430.0,2726.0,755.017454
SPY,2026-08-03 14:55:00+00:00,754.915,755.15,754.915,755.08,86508.0,2223.0,755.092364
SPY,2026-08-03 14:56:00+00:00,755.075,755.4055,755.075,755.2803,132384.0,2796.0,755.292997
SPY,2026-08-03 14:57:00+00:00,755.28,755.28,755.17,755.22,141384.0,2581.0,755.229187
SPY,2026-08-03 14:58:00+00:00,755.225,755.31,755.15,755.3001,96502.0,2165.0,755.208626
SPY,2026-08-03 14:59:00+00:00,755.31,755.38,755.22,755.3701,97942.0,2204.0,755.289104
SPY,2026-08-03 15:00:00+00:00,755.38,755.43,755.29,755.29,310345.0,2294.0,755.335561
SPY,2026-08-03 15:01:00+00:00,755.3,755.4,755.24,755.33,115659.0,2221.0,755.331661
SPY,2026-08-03 15:02:00+00:00,755.33,755.37,755.27,755.29,84529.0,2126.0,755.312036
SPY,2026-08-03 15:03:00+00:00,755.295,755.31,755.165,755.24,135246.0,2442.0,755.242179
SPY,2026-08-03 15:04:00+00:00,755.235,755.27,755.095,755.24,118279.0,2477.0,755.183433
SPY,2026-08-03 15:05:00+00:00,755.24,755.25,755.02,755.02,96768.0,2130.0,755.17049
SPY,2026-08-03 15:06:00+00:00,755.03,755.03,754.79,755.02,109092.0,2400.0,754.885999
SPY,2026-08-03 15:07:00+00:00,755.025,755.23,754.88,755.08,74650.0,2219.0,755.093012
SPY,2026-08-03 15:08:00+00:00,755.07,755.11,754.92,754.985,66457.0,1954.0,755.024467
SPY,2026-08-03 15:09:00+00:00,754.98,754.99,754.88,754.95,71789.0,1836.0,754.917617
SPY,2026-08-03 15:10:00+00:00,754.94,754.985,754.8,754.915,115393.0,2215.0,754.878757
SPY,2026-08-03 15:11:00+00:00,754.9255,754.99,754.86,754.98,99627.0,2046.0,754.888011
SPY,2026-08-03 15:12:00+00:00,754.985,755.1,754.83,755.1,96934.0,2068.0,754.917517
SPY,2026-08-03 15:13:00+00:00,755.1,755.13,755.01,755.07,142930.0,2091.0,755.069773
SPY,2026-08-03 15:14:00+00:00,755.06,755.08,754.95,755.055,84098.0,1652.0,755.020476
SPY,2026-08-03 15:15:00+00:00,755.055,755.31,755.05,755.23,100343.0,2128.0,755.236126
SPY,2026-08-03 15:16:00+00:00,755.23,755.295,755.18,755.25,274282.0,1979.0,755.241936
SPY,2026-08-03 15:17:00+00:00,755.24,755.25,755.1,755.23,77062.0,1834.0,755.174985
SPY,2026-08-03 15:18:00+00:00,755.23,755.325,755.215,755.32,55647.0,1502.0,755.278322
SPY,2026-08-03 15:19:00+00:00,755.31,755.4,755.29,755.39,69049.0,1590.0,755.356155
SPY,2026-08-03 15:20:00+00:00,755.4,755.59,755.4,755.59,101943.0,1996.0,755.484924
SPY,2026-08-03 15:21:00+00:00,755.58,755.6,755.38,755.43,141998.0,2403.0,755.511914
SPY,2026-08-03 15:22:00+00:00,755.43,755.6099,755.39,755.6,88351.0,1899.0,755.448822
SPY,2026-08-03 15:23:00+00:00,755.61,755.63,755.5,755.62,101174.0,2004.0,755.574095
SPY,2026-08-03 15:24:00+00:00,755.62,755.69,755.545,755.58,94034.0,1966.0,755.621594
SPY,2026-08-03 15:25:00+00:00,755.575,755.7,755.1,755.38,172277.0,3313.0,755.494906
SPY,2026-08-03 15:26:00+00:00,755.39,755.56,755.21,755.42,266863.0,3400.0,755.423392
SPY,2026-08-03 15:27:00+00:00,755.425,755.51,755.36,755.4,74592.0,1707.0,755.420989
SPY,2026-08-03 15:28:00+00:00,755.42,755.45,755.02,755.14,115151.0,1972.0,755.17802
SPY,2026-08-03 15:29:00+00:00,755.16,755.2299,755.03,755.11,73894.0,1529.0,755.122933
SPY,2026-08-03 15:30:00+00:00,755.12,755.41,755.075,755.259,132989.0,1903.0,755.264583
SPY,2026-08-03 15:31:00+00:00,755.25,755.385,755.22,755.27,74991.0,1568.0,755.314111
SPY,2026-08-03 15:32:00+00:00,755.25,755.34,755.21,755.265,65002.0,1483.0,755.266971
SPY,2026-08-03 15:33:00+00:00,755.26,755.44,755.21,755.435,194657.0,1564.0,755.303576
SPY,2026-08-03 15:34:00+00:00,755.44,755.47,755.29,755.3,80438.0,1702.0,755.3939
SPY,2026-08-03 15:35:00+00:00,755.29,755.39,755.2,755.39,66323.0,1904.0,755.291115
SPY,2026-08-03 15:36:00+00:00,755.39,755.45,755.29,755.345,72511.0,1645.0,755.352562
SPY,2026-08-03 15:37:00+00:00,755.345,755.45,755.33,755.39,1064258.0,1764.0,755.386867
SPY,2026-08-03 15:38:00+00:00,755.37,755.54,755.33,755.48,96284.0,2155.0,755.43961
SPY,2026-08-03 15:39:00+00:00,755.49,755.62,755.42,755.56,379580.0,2059.0,755.519881
SPY,2026-08-03 15:40:00+00:00,755.545,755.76,755.53,755.7,89550.0,2062.0,755.650406
SPY,2026-08-03 15:41:00+00:00,755.7,755.83,755.69,755.7599,133113.0,2453.0,755.765274
SPY,2026-08-03 15:42:00+00:00,755.75,755.75,755.6801,755.7,82281.0,2080.0,755.711905
SPY,2026-08-03 15:43:00+00:00,755.69,755.74,755.595,755.62,73621.0,2012.0,755.661288
SPY,2026-08-03 15:44:00+00:00,755.62,755.67,755.58,755.6401,48883.0,1612.0,755.622526
SPY,2026-08-03 15:45:00+00:00,755.65,755.93,755.65,755.88,100406.0,1774.0,755.789347
SPY,2026-08-03 15:46:00+00:00,755.89,756.02,755.878,755.95,235906.0,2455.0,755.987299
SPY,2026-08-03 15:47:00+00:00,755.95,755.99,755.85,755.975,61619.0,1409.0,755.924035
SPY,2026-08-03 15:48:00+00:00,755.975,755.98,755.88,755.89,131487.0,2001.0,755.922981
SPY,2026-08-03 15:49:00+00:00,755.88,756.07,755.87,756.02,155686.0,1758.0,756.005365
SPY,2026-08-03 15:50:00+00:00,756.03,756.13,756.0,756.0301,81336.0,1363.0,756.061891
SPY,2026-08-03 15:51:00+00:00,756.03,756.11,755.97,756.08,65215.0,1459.0,756.032508
SPY,2026-08-03 15:52:00+00:00,756.08,756.1328,756.02,756.035,49522.0,1234.0,756.086881
SPY,2026-08-03 15:53:00+00:00,756.04,756.195,756.02,756.18,58282.0,1297.0,756.094842
SPY,2026-08-03 15:54:00+00:00,756.175,756.21,756.145,756.18,62680.0,1326.0,756.185067
SPY,2026-08-03 15:55:00+00:00,756.17,756.19,755.98,756.04,127643.0,1786.0,756.053844
SPY,2026-08-03 15:56:00+00:00,756.03,756.14,755.94,755.9801,67674.0,1508.0,756.031885
SPY,2026-08-03 15:57:00+00:00,755.98,756.015,755.83,755.9,74428.0,1484.0,755.908236
SPY,2026-08-03 15:58:00+00:00,755.89,756.02,755.8214,755.9564,57982.0,1265.0,755.917103
SPY,2026-08-03 15:59:00+00:00,755.94,756.01,755.85,755.955,66553.0,1157.0,755.938272
SPY,2026-08-03 16:00:00+00:00,755.96,756.17,755.95,756.0,58075.0,1580.0,756.063661
SPY,2026-08-03 16:01:00+00:00,756.0301,756.12,755.9301,756.09,55333.0,1249.0,756.045958
SPY,2026-08-03 16:02:00+00:00,756.09,756.13,755.98,756.0499,65144.0,1425.0,756.062548
SPY,2026-08-03 16:03:00+00:00,756.0301,756.06,755.9706,756.05,54363.0,1319.0,756.016816
SPY,2026-08-03 16:04:00+00:00,756.05,756.14,755.99,756.0,66267.0,1599.0,756.047871
SPY,2026-08-03 16:05:00+00:00,756.0025,756.05,755.98,756.03,283422.0,1768.0,756.006445
SPY,2026-08-03 16:06:00+00:00,756.03,756.04,755.94,755.97,60176.0,1273.0,755.978443
SPY,2026-08-03 16:07:00+00:00,755.98,756.03,755.95,755.97,70531.0,1525.0,755.982381
SPY,2026-08-03 16:08:00+00:00,755.97,756.09,755.88,755.88,60073.0,1389.0,756.014556
SPY,2026-08-03 16:09:00+00:00,755.89,756.05,755.865,756.0291,64142.0,1497.0,755.958621
SPY,2026-08-03 16:10:00+00:00,756.0499,756.05,755.875,755.88,57486.0,1324.0,755.943762
SPY,2026-08-03 16:11:00+00:00,755.87,755.9,755.79,755.82,59186.0,1438.0,755.843461
SPY,2026-08-03 16:12:00+00:00,755.81,755.93,755.8,755.92,46362.0,1187.0,755.87348
SPY,2026-08-03 16:13:00+00:00,755.925,755.925,755.76,755.86,149401.0,2089.0,755.836933
SPY,2026-08-03 16:14:00+00:00,755.87,756.03,755.83,755.99,77809.0,1393.0,755.956907
SPY,2026-08-03 16:15:00+00:00,755.99,756.09,755.96,756.09,314779.0,1293.0,756.028518
SPY,2026-08-03 16:16:00+00:00,756.09,756.26,756.08,756.18,76549.0,1388.0,756.167776
SPY,2026-08-03 16:17:00+00:00,756.1851,756.25,756.16,756.25,41241.0,1090.0,756.212401
SPY,2026-08-03 16:18:00+00:00,756.245,756.26,756.155,756.19,89814.0,1388.0,756.210381
SPY,2026-08-03 16:19:00+00:00,756.19,756.27,756.19,756.235,66543.0,1415.0,756.233182
SPY,2026-08-03 16:20:00+00:00,756.235,756.2598,756.09,756.09,60654.0,1451.0,756.194786
SPY,2026-08-03 16:21:00+00:00,756.095,756.19,756.075,756.16,61084.0,1379.0,756.138396
SPY,2026-08-03 16:22:00+00:00,756.17,756.26,756.165,756.26,47581.0,1210.0,756.201784
SPY,2026-08-03 16:23:00+00:00,756.26,756.29,756.185,756.195,57537.0,1273.0,756.239049
SPY,2026-08-03 16:24:00+00:00,756.2,756.26,756.185,756.26,43643.0,1204.0,756.20664
SPY,2026-08-03 16:25:00+00:00,756.26,756.31,756.225,756.29,109403.0,1589.0,756.270553
SPY,2026-08-03 16:26:00+00:00,756.285,756.36,756.18,756.24,104653.0,1761.0,756.275822
SPY,2026-08-03 16:27:00+00:00,756.25,756.47,756.22,756.44,60217.0,1432.0,756.353583
SPY,2026-08-03 16:28:00+00:00,756.44,756.5699,756.4,756.475,61385.0,1103.0,756.486754
SPY,2026-08-03 16:29:00+00:00,756.47,756.6,756.445,756.57,98896.0,909.0,756.521531
SPY,2026-08-03 16:30:00+00:00,756.57,756.57,756.46,756.48,70574.0,1144.0,756.51472
SPY,2026-08-03 16:31:00+00:00,756.485,756.59,756.46,756.47,67259.0,1145.0,756.521197
SPY,2026-08-03 16:32:00+00:00,756.465,756.62,756.3217,756.47,411151.0,1613.0,756.468671
SPY,2026-08-03 16:33:00+00:00,756.46,756.48,756.41,756.445,71694.0,1146.0,756.449008
SPY,2026-08-03 16:34:00+00:00,756.445,756.58,756.435,756.435,84413.0,1217.0,756.488182
SPY,2026-08-03 16:35:00+00:00,756.43,756.43,756.25,756.34,59276.0,1185.0,756.321953
SPY,2026-08-03 16:36:00+00:00,756.34,756.36,756.27,756.33,184684.0,926.0,756.320286
SPY,2026-08-03 16:37:00+00:00,756.32,756.43,756.3,756.36,44560.0,907.0,756.353559
SPY,2026-08-03 16:38:00+00:00,756.36,756.41,756.29,756.385,68380.0,1071.0,756.352481
SPY,2026-08-03 16:39:00+00:00,756.3899,756.42,756.21,756.29,43170.0,877.0,756.310228
SPY,2026-08-03 16:40:00+00:00,756.29,756.415,756.29,756.37,46085.0,874.0,756.347534
SPY,2026-08-03 16:41:00+00:00,756.37,756.39,756.3,756.32,44270.0,828.0,756.341213
SPY,2026-08-03 16:42:00+00:00,756.32,756.32,756.23,756.27,42553.0,729.0,756.269468
SPY,2026-08-03 16:43:00+00:00,756.26,756.415,756.23,756.41,47018.0,863.0,756.340028
SPY,2026-08-03 16:44:00+00:00,756.42,756.505,756.41,756.47,181308.0,1009.0,756.477163
SPY,2026-08-03 16:45:00+00:00,756.48,756.49,756.38,756.39,160150.0,1278.0,756.453431
SPY,2026-08-03 16:46:00+00:00,756.39,756.5,756.38,756.46,52600.0,830.0,756.446323
SPY,2026-08-03 16:47:00+00:00,756.45,756.45,756.35,756.37,43248.0,794.0,756.391244
SPY,2026-08-03 16:48:00+00:00,756.37,756.4,756.31,756.3214,60635.0,972.0,756.353846
SPY,2026-08-03 16:49:00+00:00,756.325,756.375,756.3,756.31,53815.0,800.0,756.338447
SPY,2026-08-03 16:50:00+00:00,756.32,756.38,756.29,756.35,42601.0,768.0,756.330072
SPY,2026-08-03 16:51:00+00:00,756.36,756.365,756.14,756.15,217466.0,1276.0,756.194378
SPY,2026-08-03 16:52:00+00:00,756.145,756.1595,756.04,756.06,89228.0,1311.0,756.092734
SPY,2026-08-03 16:53:00+00:00,756.055,756.19,756.055,756.17,46282.0,953.0,756.116856
SPY,2026-08-03 16:54:00+00:00,756.18,756.23,756.03,756.05,36423.0,776.0,756.096976
SPY,2026-08-03 16:55:00+00:00,756.05,756.1,756.015,756.04,53935.0,1038.0,756.048931
SPY,2026-08-03 16:56:00+00:00,756.04,756.15,756.04,756.15,76179.0,1024.0,756.086567
SPY,2026-08-03 16:57:00+00:00,756.14,756.34,756.14,756.34,47445.0,926.0,756.226215
SPY,2026-08-03 16:58:00+00:00,756.34,756.35,756.21,756.21,60086.0,989.0,756.284916
SPY,2026-08-03 16:59:00+00:00,756.22,756.24,756.16,756.22,45149.0,888.0,756.196304
SPY,2026-08-03 17:00:00+00:00,756.22,756.3,756.09,756.1001,70185.0,1238.0,756.173898
SPY,2026-08-03 17:01:00+00:00,756.105,756.26,756.095,756.195,50499.0,935.0,756.182519
SPY,2026-08-03 17:02:00+00:00,756.195,756.285,756.14,756.18,59211.0,1040.0,756.206768
SPY,2026-08-03 17:03:00+00:00,756.18,756.18,756.03,756.11,163480.0,1080.0,756.111598
SPY,2026-08-03 17:04:00+00:00,756.1,756.21,756.07,756.21,73896.0,1242.0,756.117066
SPY,2026-08-03 17:05:00+00:00,756.21,756.3,756.09,756.145,71001.0,1199.0,756.183479
SPY,2026-08-03 17:06:00+00:00,756.14,756.14,756.025,756.07,78107.0,1282.0,756.081587
SPY,2026-08-03 17:07:00+00:00,756.07,756.07,755.98,756.04,70540.0,1201.0,756.031796
SPY,2026-08-03 17:08:00+00:00,756.04,756.1,756.02,756.095,69482.0,1252.0,756.051332
SPY,2026-08-03 17:09:00+00:00,756.09,756.28,756.09,756.215,204098.0,1468.0,756.185753
SPY,2026-08-03 17:10:00+00:00,756.21,756.43,756.21,756.43,46294.0,975.0,756.301429
SPY,2026-08-03 17:11:00+00:00,756.43,756.61,756.43,756.535,65578.0,1179.0,756.547287
SPY,2026-08-03 17:12:00+00:00,756.535,756.6,756.49,756.525,80036.0,1106.0,756.543637
SPY,2026-08-03 17:13:00+00:00,756.53,756.555,756.4801,756.545,43187.0,720.0,756.520362
SPY,2026-08-03 17:14:00+00:00,756.545,756.5599,756.49,756.51,68992.0,796.0,756.507659
SPY,2026-08-03 17:15:00+00:00,756.5117,756.6695,756.495,756.515,126322.0,1836.0,756.556527
SPY,2026-08-03 17:16:00+00:00,756.52,756.6,756.515,756.56,41395.0,743.0,756.559552
SPY,2026-08-03 17:17:00+00:00,756.57,756.65,756.52,756.63,68527.0,1056.0,756.57847
SPY,2026-08-03 17:18:00+00:00,756.64,756.73,756.58,756.68,81277.0,1213.0,756.646313
SPY,2026-08-03 17:19:00+00:00,756.69,756.79,756.63,756.77,58033.0,1108.0,756.701298
SPY,2026-08-03 17:20:00+00:00,756.77,756.79,756.67,756.68,67205.0,1105.0,756.734642
SPY,2026-08-03 17:21:00+00:00,756.69,756.82,756.685,756.8,91797.0,1276.0,756.755558
